Created at [Route Purchase],Price [Route Purchase],Id [Route],Title [Route],Type [Payment],Id [User]
"January 16, 2025 09:53",19.99,8729,Paris‘ Left Bank Tour with Context: From Notre Dame to the Latin Quarter,InAppPurchase,390167
"January 16, 2025 10:18",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,390834
"January 16, 2025 10:19",7.99,9268,Old Town Freiburg: A Tour of Two Towers from Rathaus Square,CouponRedemptionResellerReply,390833
"January 16, 2025 10:23",7.99,313,London's Alternative History Tour: Uncovering the City's Secrets,StripePayment,240300
"January 16, 2025 10:27",7.99,4580,What a difference a Bay makes: A stroll around Cardiff's waterfront,AndroidPayment,390545
"January 16, 2025 10:29",7.99,6417,Cardiff walking tour: From St. David’s Hall to the Hayes,AndroidPayment,390545
"January 16, 2025 10:29",8.99,3698,Finance and nobility in Genoa's golden age,AndroidPayment,390836
"January 16, 2025 10:35",7.99,3929,Walk the Highlights of Georgian & Victorian Bath,StripePayment,390838
"January 16, 2025 10:42",11.99,7338,Barcelona Walking Tour: El Raval and the Gothic Quarter’s Landmarks and Legends,InAppPurchase,379305
"January 16, 2025 10:47",9.99,3351,Montmartre: More than Meets the Eye,InAppPurchase,390844
"January 16, 2025 10:47",8.99,3698,Finance and nobility in Genoa's golden age,AndroidPayment,390840
"January 16, 2025 10:49",6.99,9652,"Coventry’s Cathedral Quarter: A Tale of Riches, Destruction, and Rebirth",StripePayment,390845
"January 16, 2025 10:52",19.99,10081,Art and Architecture: A Porto Walking Tour with Context,InAppPurchase,231380
"January 16, 2025 11:08",9.99,9630,Hidden Brussels: A Local‘s Guide to Secret Places and Untold Stories,AndroidPayment,186151
"January 16, 2025 11:15",5.99,1113,Cambridge Colleges Audio Guide: From King's to Trinity and St John's,StripePayment,390850
"January 16, 2025 11:21",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,390854
"January 16, 2025 11:22",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,390852
"January 16, 2025 11:26",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,390855
"January 16, 2025 11:38",5.99,762,The History of Trade in Singapore - from Chinatown to Boat Quay,InAppPurchase,390634
"January 16, 2025 11:49",5.99,1012,Hadrian's Wall: Housesteads,AndroidPayment,332197
"January 16, 2025 11:52",11.99,10259,Buda’s Castle District: A Walking Tour Through Budapest’s Bastion of Folklore,InAppPurchase,390858
"January 16, 2025 11:56",0.0,10042,Whiteknights Campus: University of Reading,CouponRedemptionPaid,390859
"January 16, 2025 12:10",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,390862
"January 16, 2025 12:12",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,390863
"January 16, 2025 12:14",9.99,10267,Gateway to the Americas: A Walking Tour Through Seville’s Golden Age,InAppPurchase,312749
"January 16, 2025 12:23",7.99,3718,"Lisbon’s historic neighbourhoods: a walk through Baixa, Mouraria and Graça",InAppPurchase,377441
"January 16, 2025 12:25",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,390866
"January 16, 2025 12:26",0.0,12259,Upper Cableway Station Audio Guide: Tabletop Walking Tour (Update),CouponRedemption,23434
"January 16, 2025 12:26",0.0,12258,Lower Cableway Station Audio Guide: In-Queue Entertainment (Update),CouponRedemption,23434
"January 16, 2025 12:32",0.0,1446,Lower Cableway Station Audio Guide: In-Queue Entertainment,FreePayment,390745
"January 16, 2025 12:54",2.99,693,Philadelphia's Lost Waterfront,InAppPurchase,156242
"January 16, 2025 13:01",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,390868
"January 16, 2025 13:02",9.99,11129,From Palaces to Parliament: A Tour of The Hague’s Historical Center,InAppPurchase,389838
"January 16, 2025 13:05",7.99,5218,Highlights of Cork: The Rebel City on the River Lee,CouponRedemptionResellerReply,390869
"January 16, 2025 13:06",11.99,5359,The Road to Revolution: A Colonial Philadelphia Walking Tour,InAppPurchase,156242
"January 16, 2025 13:07",11.99,5586,The Best of Basel: A Guide to the City’s Highlights and Hidden Treasures,CouponRedemptionResellerReply,390870
"January 16, 2025 13:22",8.99,3390,Harry Potter’s Edinburgh: From the Castle to Diagon Alley and Elephant House,CouponRedemptionResellerReply,390872
"January 16, 2025 13:38",9.99,10595,Rome’s Medieval Village: A Trastevere Walking Tour,AndroidPayment,390697
"January 16, 2025 13:38",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,390875
"January 16, 2025 13:40",19.99,9481,The Nasrid and Charles V Palaces: An Alhambra Audio Tour with Context,InAppPurchase,390509
"January 16, 2025 13:51",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,390745
"January 16, 2025 13:56",9.99,8423,Downtown Charlottetown Tour: A Guide to Historical Lore and Landmarks,CouponRedemptionResellerReply,390878
"January 16, 2025 14:04",9.99,1367,Galata Photo Tour ,SwfRedemption,390880
"January 16, 2025 14:28",7.99,5535,A Walk through Historic Savannah: From Chippewa Square to Forsyth Park,InAppPurchase,364446
"January 16, 2025 14:28",7.99,5535,A Walk through Historic Savannah: From Chippewa Square to Forsyth Park,InAppPurchase,364441
"January 16, 2025 14:35",6.99,469,Spanish Steps to Piazza Navona ,InAppPurchase,301330
"January 16, 2025 14:38",9.99,4136,"Essential Whitby: A Guide to the Town’s Legends, Treasures and Main Sites",CouponRedemptionReseller,390883
"January 16, 2025 14:39",9.99,3672,California Coast Driving Tour: From Carmel and Point Lobos to Big Sur,CouponRedemptionResellerReply,390882
"January 16, 2025 14:51",3.99,416,Camden Town: People Watching and Pigging Out,CouponRedemptionResellerReply,390884
"January 16, 2025 14:57",7.99,2627,Mexico City Streets: La Roma,InAppPurchase,176270
"January 16, 2025 15:05",6.99,10456,Ghouls and Gruesome Tales: A Glasgow Ghost tour with Where Now,CouponRedemptionResellerReply,390887
"January 16, 2025 15:23",8.99,147,Bohemian Bloomsbury: A Guide to Literary London,InAppPurchase,281849
"January 16, 2025 15:29",14.99,9927,Grand Central Terminal: An Audio Tour of its Secrets and Stories with TellBetter,InAppPurchase,390622
"January 16, 2025 15:39",9.99,10149,Castel Sant'Angelo with Context: An Audio Guide of Hadrian’s Mausoleum,AndroidPayment,388276
"January 16, 2025 15:43",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,390892
"January 16, 2025 15:52",0.0,9541,Wine Geeks Only: Naramata Bench Terroir Driving Tour,FreePayment,175738
"January 16, 2025 15:57",7.99,3646,"Monterey, California:  Historic Cannery Row and John Steinbeck Walking Tour ",StripePayment,390894
"January 16, 2025 15:57",9.99,6692,Santa Barbara Scenic Walking Tour: The Ultimate Guide to Iconic Landmarks,AndroidPayment,357419
"January 16, 2025 16:06",11.99,5947,Shakespeare’s Birthplace: An Introduction to 16th Century Stratford-Upon-Avon ,StripePayment,390897
"January 16, 2025 16:19",19.99,9863,The Architecture of La Condesa: A Mexico City Tour with Context,InAppPurchase,176270
"January 16, 2025 16:23",19.99,8862,Mexico City's Historical Sights: A Walking Tour with Context,InAppPurchase,176270
"January 16, 2025 16:24",9.99,8246,The Secrets of the Historical Garden District: A Walking Tour,StripePayment,390899
"January 16, 2025 16:26",8.99,3390,Harry Potter’s Edinburgh: From the Castle to Diagon Alley and Elephant House,CouponRedemptionResellerReply,390900
"January 16, 2025 16:28",9.99,2384,The Capital of the Highlands: A Sightseeing Tour of Inverness,CouponRedemptionResellerReply,390901
"January 16, 2025 16:44",11.99,5090,Lake Tahoe Driving Tour: From Incline Village to South Lake Tahoe,CouponRedemptionResellerReply,390904
"January 16, 2025 17:33",5.99,1889,Cartagena de Indias: Into the Walls of The City,CouponRedemption,390913
"January 16, 2025 17:40",14.99,6531,South Shore Driving Tour: A Guide to O'ahu’s Scenic Beaches and Hiking Trails,InAppPurchase,381345
"January 16, 2025 17:50",9.99,8246,The Secrets of the Historical Garden District: A Walking Tour,StripePayment,390918
"January 16, 2025 17:53",6.99,873,On the trail of Leipzig's communist past,CouponRedemptionResellerReply,390920
"January 16, 2025 17:54",9.99,8246,The Secrets of the Historical Garden District: A Walking Tour,InAppPurchase,390919
"January 16, 2025 18:02",2.99,66,Heart of Colonial Buenos Aires,InAppPurchase,192463
"January 16, 2025 18:03",7.99,5813,"The Secrets of Golden Gate Park: Graft, Gunfire and a 90-Year-Old Fish",StripePayment,390921
"January 16, 2025 18:06",2.99,66,Heart of Colonial Buenos Aires,InAppPurchase,140033
"January 16, 2025 18:21",5.99,8046,The Best of Ely Tour: Sightseeing from Ely Cathedral to River Great Ouse,StripePayment,390923
"January 16, 2025 18:27",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,390922
"January 16, 2025 18:30",7.99,3577,The Mysteries of Milan: From the Duomo to the Royal Palace,InAppPurchase,390925
"January 16, 2025 18:42",9.99,8246,The Secrets of the Historical Garden District: A Walking Tour,InAppPurchase,390929
"January 16, 2025 18:44",11.99,3703,A Stroll Through the City of Romeo and Juliet,CouponRedemptionResellerReply,390930
"January 16, 2025 18:45",11.99,3703,A Stroll Through the City of Romeo and Juliet,CouponRedemptionResellerReply,390932
"January 16, 2025 18:48",9.99,10800,The Ins and Outs of Ísafjörður: A Guide to its Art and Architecture,CouponRedemptionResellerReply,390933
"January 16, 2025 18:56",6.99,189,Struttin' Down Royal Street,InAppPurchase,299862
"January 16, 2025 19:00",6.99,189,Struttin' Down Royal Street,InAppPurchase,390935
"January 16, 2025 19:01",6.99,189,Struttin' Down Royal Street,InAppPurchase,390936
"January 16, 2025 19:02",6.99,189,Struttin' Down Royal Street,InAppPurchase,390937
"January 16, 2025 19:04",6.99,189,Struttin' Down Royal Street,InAppPurchase,390938
"January 16, 2025 19:34",6.99,959,Krakowskie Przedmieście: The fascinating story of the street,CouponRedemptionResellerReply,390939
"January 16, 2025 19:50",14.99,7779,Secrets of Bryant Park and the New York Public Library: A TellBetter Tour,InAppPurchase,390942
"January 16, 2025 20:02",5.99,762,The History of Trade in Singapore - from Chinatown to Boat Quay,InAppPurchase,81938
"January 16, 2025 20:18",6.99,368,The Stories and Histories Across the Singapore River,InAppPurchase,81938
"January 16, 2025 20:19",5.99,10255,"Dwarfs, Ghosts and Beer: A Guide to Wrocław’s Old Town",CouponRedemptionResellerReply,390945
"January 16, 2025 20:30",8.99,3349,Ravenna: From Rome to Byzantium and beyond,CouponRedemptionResellerReply,390947
"January 16, 2025 20:33",11.99,6736,On the road to gold: A Highway 49 driving tour from Angels Camp to Jamestown,CouponRedemptionResellerReply,390948
"January 16, 2025 20:40",11.99,6655,Ancient Agora of Athens: A guide to its history and legends,AndroidPayment,321261
"January 16, 2025 20:53",8.99,3349,Ravenna: From Rome to Byzantium and beyond,CouponRedemptionResellerReply,390949
"January 16, 2025 20:59",14.99,9752,Disneyland to Coastal Bliss: Orange County’s Epic Driving Adventure,AndroidPayment,389614
"January 16, 2025 21:05",9.99,3761,"Latin Quarter tour: The Panthéon, Rue Mouffetard and the best of the Left Bank",InAppPurchase,231611
"January 16, 2025 21:07",9.99,11550,"Auckland’s Hidden Stories: A Walk through Time, from Volcanoes to the Viaduct",SwfRedemption,390953
"January 16, 2025 21:08",14.99,6531,South Shore Driving Tour: A Guide to O'ahu’s Scenic Beaches and Hiking Trails,AndroidPayment,260139
"January 16, 2025 21:09",9.99,4265,For Your Ears Only: James Bond’s London,CouponRedemptionResellerReply,390955
"January 16, 2025 21:11",11.99,6655,Ancient Agora of Athens: A guide to its history and legends,InAppPurchase,231582
"January 16, 2025 21:15",9.99,7832,Nice Walking Tour: Historical Highlights from Vieux Nice to Castle Hill,InAppPurchase,260398
"January 16, 2025 21:15",9.99,2943,Île de la Cité: Where Paris Was Born,InAppPurchase,231611
"January 16, 2025 21:29",8.99,243,Stories of Faith and Courage: A Self-Guided Tour of Metairie Cemetery,StripePayment,390957
"January 16, 2025 22:01",11.99,3105,"Romans, Vikings and Medieval Marvels: A Walk Through York’s History",InAppPurchase,390958
"January 16, 2025 22:03",14.99,9781,An Oceanfront Odyssey in Orange County: A Scenic Drive from Huntington Beach,AndroidPayment,389614
"January 16, 2025 22:05",11.99,4521,Lake Tahoe Driving Tour: From South Lake Tahoe to Tahoe City,InAppPurchase,390904
"January 16, 2025 22:08",9.99,5084,Lake Tahoe Driving Tour: From Tahoe City to Incline Village,InAppPurchase,390904
"January 16, 2025 22:42",19.99,9481,The Nasrid and Charles V Palaces: An Alhambra Audio Tour with Context,InAppPurchase,390964
"January 16, 2025 23:00",3.99,168,A Walk in the Outer Richmond,InAppPurchase,366479
"January 16, 2025 23:19",8.99,2616,"Food, History and Resistance in Japantown",InAppPurchase,25164
"January 16, 2025 23:38",8.99,4327,Glasgow: The Merchant City,InAppPurchase,390893
"January 16, 2025 23:50",8.99,2616,"Food, History and Resistance in Japantown",InAppPurchase,390969
"January 16, 2025 23:57",0.0,624,Theatreland Tour with Ian McKellen,FreePayment,390974
"January 17, 2025 00:01",14.99,6573,"Snowdonia driving tour: Llanberis, Conwy and Caernarfon Castle",CouponRedemptionResellerReply,390975
"January 17, 2025 00:12",8.99,2616,"Food, History and Resistance in Japantown",AndroidPayment,390439
"January 17, 2025 00:17",5.99,10255,"Dwarfs, Ghosts and Beer: A Guide to Wrocław’s Old Town",CouponRedemptionResellerReply,390143
"January 17, 2025 00:26",9.99,4147,Pura Ulun Danu Beratan Temple: A Bali Walking Tour,StripePayment,390981
"January 17, 2025 00:30",3.99,2523,The Palafitos of Castro,CouponRedemptionResellerReply,390980
"January 17, 2025 01:22",8.99,2738,"A walking tour of Marvellous Melbourne: Birrarung Marr, Block Arcade and beyond",CouponRedemptionResellerReply,390991
"January 17, 2025 01:30",19.99,10738,Yosemite National Park via Highway 140 (Italian),CouponRedemptionPaid,390992
"January 17, 2025 01:52",4.99,6812,"""Welfare Island"":  Roosevelt Island from the Tramway to FDR State Park",CouponRedemptionResellerReply,390993
"January 17, 2025 02:12",9.99,10267,Gateway to the Americas: A Walking Tour Through Seville’s Golden Age,InAppPurchase,390994
"January 17, 2025 02:12",11.99,7556,Enchanting Granada: A Walking Tour of the Historical Centre and Lower Albaicín,InAppPurchase,390994
"January 17, 2025 02:12",9.99,9406,City of Caliphs: A Guide to Córdoba’s Layered History,InAppPurchase,390994
"January 17, 2025 02:29",8.99,2617,Chichen Itza: The Way of Kukulkan,InAppPurchase,184410
"January 17, 2025 02:35",14.99,10655,TellBetter Tour of The Battery: NYC origins from Bowling Green Park to Stone St,SwfRedemption,390997
"January 17, 2025 03:07",7.99,10825,Sydney’s Iconic Sights: From the Historical Rocks District to the Opera House,CouponRedemptionResellerReply,390998
"January 17, 2025 04:18",0.0,10664,Reinventing the Tavern of the Seas: A V&A Waterfront Walking Tour,FreePayment,145953
"January 17, 2025 06:31",9.99,7832,Nice Walking Tour: Historical Highlights from Vieux Nice to Castle Hill,SwfRedemption,391002
"January 17, 2025 06:43",0.0,1446,Lower Cableway Station Audio Guide: In-Queue Entertainment,FreePayment,391003
"January 17, 2025 06:54",0.0,1447,Upper Cableway Station Audio Guide: Tabletop Walking Tour,FreePayment,391003
"January 17, 2025 06:58",7.99,10825,Sydney’s Iconic Sights: From the Historical Rocks District to the Opera House,InAppPurchase,389598
"January 17, 2025 07:17",2.99,2630,Art Deco & Gothic Architecture of Mumbai,InAppPurchase,391006
"January 17, 2025 07:23",0.0,3282,Apartheid Museum: A Tour of its Permanent Exhibition,FreePayment,391007
"January 17, 2025 07:48",0.0,4480,Paarl Heritage Trail: A Story of Wine and Pearls,FreePayment,389650
"January 17, 2025 07:51",11.99,9070,"The Best of Downtown Budapest: Politics, Folklore and Urban Legends",InAppPurchase,390858
"January 17, 2025 07:51",3.99,4219,Stellenbosch's Dorp Street: Discover the Wagon Way to the Cape,AndroidPayment,389650
"January 17, 2025 07:55",11.99,7338,Barcelona Walking Tour: El Raval and the Gothic Quarter’s Landmarks and Legends,InAppPurchase,390841
"January 17, 2025 07:58",9.99,7682,Former East Berlin: A walking tour through 400 years of history,InAppPurchase,390772
"January 17, 2025 07:58",9.99,7865,Nicolai Quarter: A Tour of Berlin’s Medieval Heart,InAppPurchase,390772
"January 17, 2025 07:58",11.99,7349,The Berlin Wall: A Walking Tour Along the Former Death Strip,InAppPurchase,390772
"January 17, 2025 07:58",11.99,7544,Memorials and Monuments: A walking tour from the Reichstag to Potsdam Square,InAppPurchase,390772
